,tconst,averageRating,numVotes
77016,tt0104815,6.8,68339
534986,tt1172233,6.9,68298
59064,tt0083791,7.1,68249
96255,tt0132347,6.1,68196
1085058,tt5613484,7.3,68186
149505,tt0242519,8.1,68168
85925,tt0115751,7.8,68162
1197763,tt7826376,7.9,68145
64074,tt0089670,6.2,68122
974335,tt3716530,7.1,68089
170579,tt0285492,5.5,68050
583838,tt1278340,6.3,68046
103025,tt0146336,5.6,68032
209933,tt0374455,8.1,68021
568865,tt1243974,5.4,67927
63904,tt0089469,6.3,67907
544208,tt1190539,7.8,67896
230321,tt0421054,5.9,67890
1009403,tt4301160,8.1,67883
77059,tt0104868,6.5,67880
1138819,tt6517102,8.3,67867
812597,tt2025690,6.7,67854
373704,tt0758745,8.7,67803
147478,tt0237534,7.0,67798
155761,tt0256009,7.4,67720
795799,tt1937149,7.6,67606
1019561,tt4477536,4.5,67603
828007,tt2109184,4.6,67577
541905,tt1185834,5.9,67576
1257905,tt9347730,5.9,67539
668371,tt1462041,6.0,67533
780862,tt1850457,6.0,67526
105646,tt0151137,6.4,67522
31915,tt0052561,8.0,67490
389943,tt0808506,7.7,67439
927118,tt3014866,6.3,67419
88563,tt0118972,6.2,67368
1054796,tt5113044,6.6,67324
190566,tt0327162,5.3,67312
743924,tt1687901,6.4,67307
683127,tt14992922,7.1,67268
92281,tt0124298,6.7,67253
177936,tt0300051,6.2,67232
1173952,tt7282468,7.5,67214
82337,tt0111255,5.6,67188
402759,tt0844479,6.3,67170
437431,tt0970411,6.4,67133
718543,tt1587707,8.0,67065
1248664,tt9100054,6.7,67026
718154,tt1586752,6.7,67011
1012584,tt4361050,6.2,66976
806706,tt1991245,5.0,66919
201884,tt0356618,5.8,66835
1043181,tt4901306,7.7,66809
920023,tt2910814,6.0,66756
178590,tt0301470,5.6,66739
18494,tt0036342,7.8,66738
27086,tt0046911,8.1,66722
235546,tt0433387,6.8,66581
47770,tt0070723,7.0,66531
64265,tt0089885,7.2,66528
947173,tt3322420,8.1,66470
388929,tt0805570,6.0,66469
27538,tt0047437,7.6,66425
506581,tt1116184,7.0,66423
1268617,tt9701940,6.7,66409
1153996,tt6850820,6.5,66374
761181,tt1758810,5.1,66368
1265804,tt9612516,6.7,66342
656959,tt1436045,7.5,66331
126360,tt0191397,6.6,66302
230341,tt0421082,7.6,66277
155157,tt0254686,7.5,66277
1046938,tt4971344,6.9,66235
1031083,tt4680182,6.2,66201
200214,tt0353049,8.8,66178
835900,tt2140553,9.7,66166
556770,tt1216496,7.8,66076
72454,tt0099365,6.4,66048
1145967,tt6673612,5.6,66038
1230021,tt8637428,7.5,66018
581534,tt1273235,5.0,66015
1036493,tt4765284,5.8,65999
29267,tt0049470,7.4,65878
514270,tt1130080,6.5,65870
1042001,tt4877122,3.4,65866
220441,tt0397313,7.3,65863
18930,tt0036868,8.1,65837
1094502,tt5775864,9.0,65772
1094504,tt5775874,9.4,65725
565118,tt1235124,6.2,65680
1075226,tt5461944,7.6,65671
438512,tt0974959,5.3,65668
231430,tt0423977,6.9,65664
52861,tt0076618,6.9,65662
1122450,tt6226232,7.6,65651
1121687,tt6214928,6.2,65620
257984,tt0489974,7.8,65616
243613,tt0453556,6.2,65599
51358,tt0074860,7.4,65593
90035,tt0120731,8.0,65539
659530,tt1441952,6.8,65539
1216938,tt8291224,8.2,65526
1240387,tt8912936,7.2,65508
564750,tt12343534,8.6,65503
742939,tt1683088,9.9,65487
1116847,tt6133466,5.2,65414
936588,tt3168230,6.8,65402
969449,tt3647498,6.4,65394
768577,tt1800302,6.7,65381
821820,tt2083383,6.8,65381
2713,tt0010323,8.0,65380
779875,tt1846589,6.6,65365
412119,tt0873886,6.1,65289
1085872,tt5626028,8.4,65280
387060,tt0800069,5.1,65255
248162,tt0465624,5.2,65228
70971,tt0097647,5.3,65222
594259,tt1300851,6.2,65214
254241,tt0480669,7.1,65181
201920,tt0356721,6.6,65128
947886,tt3332064,5.7,65124
76527,tt0104231,6.6,65124
663098,tt14500884,9.2,65121
999997,tt4145054,6.5,65059
79643,tt0108002,7.5,65050
90009,tt0120693,6.6,65019
122933,tt0185014,7.2,65016
149757,tt0243017,7.7,64968
57195,tt0081633,6.9,64943
203356,tt0360201,6.3,64916
59177,tt0083922,8.1,64871
63440,tt0088933,6.7,64744
1261075,tt9446688,7.5,64713
81312,tt0110005,7.3,64684
428683,tt0938330,4.9,64670
806526,tt1990314,7.0,64647
162728,tt0271027,6.6,64631
247002,tt0462200,6.9,64606
481626,tt10696784,6.6,64603
553678,tt1210042,6.7,64571
84375,tt0113824,7.9,64551
211916,tt0379217,7.0,64544
78113,tt0106145,8.1,64544
590222,tt1291570,6.4,64527
161330,tt0267626,6.7,64518
718700,tt1588334,6.5,64480
1268522,tt9698442,7.2,64418
826636,tt2105044,5.8,64383
756859,tt1742334,5.7,64376
876199,tt2364841,5.6,64357
242323,tt0450314,5.9,64317
216991,tt0390022,7.2,64253
974253,tt3715320,6.6,64251
808523,tt2005374,6.4,64235
48805,tt0071877,7.2,64216
880847,tt2387499,5.9,64197
250620,tt0472160,6.7,64195
212463,tt0380389,6.7,64137
624437,tt13623136,6.9,64110
435595,tt0962726,4.9,64072
27618,tt0047528,8.0,64057
1220140,tt8368512,7.2,64010
791369,tt1910272,8.8,64006
178160,tt0300556,5.6,63990
6331,tt0020629,8.1,63988
171250,tt0286788,5.8,63973
881336,tt2390361,7.0,63882
159946,tt0264395,6.4,63881
205664,tt0365376,7.1,63870
32488,tt0053221,8.0,63852
817250,tt2058673,5.3,63837
678003,tt14852808,6.5,63817
547705,tt1197628,5.7,63809
38628,tt0060176,7.5,63797
214262,tt0384116,8.0,63790
1054795,tt5113040,6.4,63780
1071426,tt5363918,7.2,63773
1028034,tt4624424,6.8,63709
213599,tt0382628,5.6,63700
711726,tt1569923,8.0,63698
170051,tt0284490,5.5,63686
1006182,tt4244998,6.6,63604
516937,tt1135084,6.2,63595
1193963,tt7737528,6.2,63584
209158,tt0372824,7.8,63582
77119,tt0104940,7.7,63571
69960,tt0096487,6.8,63541
772784,tt1821480,8.1,63533
989021,tt3960412,6.7,63502
139360,tt0218839,7.4,63501
133385,tt0206275,6.2,63423
921608,tt2934286,7.1,63377
826109,tt2103188,9.5,63360
86467,tt0116409,6.8,63312
57823,tt0082348,7.3,63307
564150,tt1232776,7.3,63280
760278,tt1754656,7.7,63266
64286,tt0089907,7.3,63246
66032,tt0091949,6.6,63224
575383,tt1258972,5.4,63224
258459,tt0491152,5.8,63214
96073,tt0131857,6.5,63175
435600,tt0962736,7.2,63170
939779,tt3215824,6.0,63155
47448,tt0070355,7.2,63154
216005,tt0388125,6.5,63114
541729,tt1185416,5.5,63090
881084,tt2388771,6.5,63088
657817,tt1438254,6.4,63087
26715,tt0046438,8.2,63078
531446,tt1166100,7.3,63055
258820,tt0492044,5.8,63035
72506,tt0099422,6.2,62992
143498,tt0228786,6.9,62977
239603,tt0443536,6.5,62881
207799,tt0369735,5.5,62857
80251,tt0108757,7.9,62787
82253,tt0111149,7.3,62767
228271,tt0416508,7.0,62767
1156441,tt6902676,6.3,62742
758021,tt1748179,6.2,62728
126101,tt0190865,5.9,62721
13227,tt0029947,7.8,62697
373734,tt0758794,7.0,62654
132008,tt0203119,7.3,62648
1162961,tt7043012,5.7,62641
580415,tt1270262,7.1,62619
654727,tt1430607,7.1,62579
53840,tt0077745,7.4,62574
95517,tt0130623,6.4,62544
1039663,tt4834206,7.8,62536
99647,tt0139414,5.8,62519
408931,tt0863046,8.6,62511
65679,tt0091530,7.4,62466
78572,tt0106701,5.6,62433
559530,tt1222817,5.2,62430
784606,tt18689424,7.1,62424
380918,tt0780511,7.1,62365
61102,tt0086197,7.8,62354
26565,tt0046268,8.2,62309
626388,tt13664684,8.0,62301
1091649,tt5726086,5.7,62287
387198,tt0800308,6.7,62253
460541,tt10304142,6.1,62180
761153,tt1758692,6.6,62151
67550,tt0093693,6.9,62138
184413,tt0313443,6.5,62122
176613,tt0297284,6.3,62104
487668,tt10813940,7.5,62075
390873,tt0810900,5.1,62064
57655,tt0082158,7.1,62047
90167,tt0120913,6.6,62046
920028,tt2910904,7.0,62041
86102,tt0115964,6.4,62023
853061,tt2223990,6.8,62020
1226463,tt8526872,7.2,61990
167842,tt0280609,6.8,61952
77285,tt0105151,7.5,61942
77376,tt0105265,7.2,61915
194787,tt0338459,4.3,61906
493560,tt1093357,4.9,61877
223091,tt0403508,6.5,61871
904192,tt2647544,7.3,61839
75111,tt0102536,7.7,61829
255101,tt0482572,6.6,61781
90066,tt0120770,6.2,61771
398000,tt0831887,4.7,61760
78175,tt0106226,7.2,61742
252444,tt0476964,6.7,61727
388541,tt0804484,7.4,61723
72419,tt0099329,6.5,61715
50313,tt0073650,5.8,61711
648039,tt14153790,1.3,61697
67438,tt0093565,7.1,61659
215835,tt0387764,8.7,61646
61306,tt0086425,7.4,61637
799023,tt1954347,7.6,61630
86680,tt0116669,5.8,61589
1220138,tt8368406,5.8,61581
1016392,tt4428122,6.7,61563
1059276,tt5186714,7.7,61505
408711,tt0862467,6.0,61469
1141544,tt6571548,7.1,61460
471849,tt1051220,7.1,61452
45211,tt0067800,7.4,61425
67176,tt0093260,6.8,61422
593181,tt1298644,5.4,61362
37557,tt0058946,8.1,61329
71615,tt0098382,5.5,61322
492557,tt10919380,6.3,61322
738293,tt1661382,6.4,61276
1058116,tt5168192,7.8,61235
147496,tt0237572,6.8,61225
83500,tt0112722,6.6,61219
659096,tt1441135,7.6,61190
156726,tt0258153,6.1,61167
1023810,tt4547056,6.6,61165
747946,tt1704573,6.8,61157
1216945,tt8291284,7.7,61154
461923,tt1032846,7.9,61153
155651,tt0255798,4.8,61144
866272,tt2303687,8.7,61134
393341,tt0817538,5.7,61092
234580,tt0431021,5.9,61089
89056,tt0119558,6.8,61086
165099,tt0275491,7.4,61085
241821,tt0449089,5.6,61076
658269,tt1439572,7.0,61047
1136893,tt6475714,5.2,61026
447600,tt10062292,7.9,61015
985510,tt3892172,7.1,60990
908547,tt2717822,5.4,60975
257716,tt0489237,6.2,60964
1001640,tt4169250,7.9,60951
167621,tt0280249,8.6,60945
405212,tt0851851,7.6,60941
64160,tt0089767,7.3,60905
82483,tt0111438,5.9,60856
1085408,tt5618256,8.1,60831
854815,tt2234003,7.4,60798
1252038,tt9179430,8.3,60793
484620,tt1075417,5.7,60790
8682,tt0023969,7.8,60776
516250,tt11337862,8.0,60710
90142,tt0120877,6.1,60681
977963,tt3774694,6.1,60675
827221,tt2106651,6.3,60635
102077,tt0144214,6.4,60600
1179898,tt7423538,7.3,60559
504079,tt11117570,4.6,60520
180108,tt0304669,5.7,60484
148233,tt0239395,5.1,60482
79279,tt0107554,7.5,60419
102015,tt0144120,5.5,60403
957225,tt3472226,8.0,60366
1251409,tt9166696,9.8,60324
1148973,tt6742252,7.5,60313
222495,tt0401997,7.0,60307
1084856,tt5610554,6.9,60304
81596,tt0110367,7.3,60241
987229,tt3915174,7.9,60234
1267953,tt9680440,8.0,60224
867700,tt2313197,7.9,60216
499222,tt11032374,8.2,60196
248750,tt0466909,5.5,60178
1019594,tt4477976,7.8,60162
884035,tt2404425,7.3,60157
82672,tt0111686,6.4,60145
1251760,tt9174558,8.6,60140
248441,tt0466342,2.8,60099
917589,tt2869728,5.9,60090
243173,tt0452598,5.5,60082
233028,tt0427309,7.5,60018
883592,tt2402207,7.4,60007
158681,tt0261983,6.4,60002
940752,tt3230454,7.3,59996
862944,tt2283748,8.1,59928
75457,tt0102945,6.2,59922
15364,tt0032599,7.8,59919
154812,tt0253867,5.1,59915
77517,tt0105435,7.1,59896
103014,tt0146309,7.3,59804
66385,tt0092359,6.7,59804
47931,tt0070909,6.9,59777
623564,tt13605714,9.8,59771
484821,tt1075747,4.7,59770
1005168,tt4226388,7.6,59762
192295,tt0331632,5.2,59723
1007831,tt4273800,6.8,59687
1123922,tt6246322,6.0,59658
747605,tt1703199,6.1,59647
158773,tt0262150,8.5,59643
261261,tt0499097,5.8,59618
1090607,tt5710514,6.9,59616
734559,tt1645080,6.5,59584
239551,tt0443465,6.8,59578
783970,tt1865505,8.0,59538
207389,tt0368794,6.8,59521
42948,tt0065207,7.6,59519
78310,tt0106387,7.1,59479
89326,tt0119874,6.0,59477
257671,tt0489049,6.5,59474
55263,tt0079367,7.1,59473
392504,tt0815241,7.6,59454
898020,tt2574698,2.6,59432
1216962,tt8291806,7.5,59431
989631,tt3973198,9.1,59412
220901,tt0398375,5.5,59387
409829,tt0866442,8.3,59365
913228,tt2788732,6.7,59352
46015,tt0068699,7.4,59343
233120,tt0427470,7.0,59340
860036,tt2265398,6.1,59305
1023310,tt4538072,8.6,59302
830819,tt2121382,7.2,59294
440614,tt0983213,7.5,59277
166678,tt0278488,6.2,59274
53548,tt0077405,7.8,59217
996265,tt4080728,7.7,59212
943066,tt3262342,7.8,59201
63070,tt0088509,8.6,59161
74320,tt0101587,6.8,59151
160187,tt0264935,6.1,59132
457422,tt1024255,6.1,59127
753504,tt17277218,9.8,59121
85151,tt0114787,8.1,59114
561347,tt1226774,7.4,59101
933251,tt3118452,6.0,59100
710840,tt1567437,6.3,59083
459958,tt1029360,4.9,59050
382966,tt0787474,6.8,59035
510855,tt1124037,6.9,59024
62633,tt0087985,6.3,59006
75339,tt0102803,6.5,58987
86814,tt0116830,6.4,58954
604842,tt1322312,6.3,58919
214983,tt0385887,6.8,58893
223316,tt0404030,7.4,58881
549026,tt12003946,6.7,58847
953048,tt3411444,6.7,58841
974478,tt3718778,8.8,58841
86342,tt0116253,6.5,58839
160852,tt0266489,5.9,58798
63820,tt0089370,6.1,58786
76284,tt0103939,7.5,58783
928679,tt3042408,7.5,58781
70524,tt0097123,7.8,58780
545803,tt1193631,6.1,58773
1270977,tt9783600,5.4,58772
4195,tt0015648,7.9,58762
136471,tt0212712,7.4,58745
859346,tt2261391,8.0,58710
69111,tt0095497,7.5,58704
69937,tt0096463,6.8,58693
246432,tt0460829,6.8,58674
45471,tt0068098,8.4,58666
34990,tt0056058,8.6,58660
1083619,tt5592248,6.3,58646
190555,tt0327137,7.5,58626
160232,tt0265029,5.7,58621
908599,tt2718492,7.4,58609
150063,tt0243655,6.5,58593
233658,tt0428803,7.5,58564
936693,tt3169706,7.8,58554
958514,tt3487382,8.2,58551
71811,tt0098627,6.4,58549
613682,tt13403046,6.7,58517
130354,tt0199753,5.7,58509
382988,tt0787524,7.2,58504
541824,tt1185616,8.0,58500
977012,tt3758172,6.7,58481
600277,tt1313092,7.3,58477
66505,tt0092493,5.7,58454
65690,tt0091541,6.4,58430
765491,tt1783232,6.5,58430
633019,tt13819632,9.8,58424
83188,tt0112346,6.8,58410
225080,tt0408345,5.8,58405
983146,tt3848892,7.9,58403
233030,tt0427312,7.8,58389
184180,tt0313043,6.4,58366
1140279,tt6543652,7.5,58325
236028,tt0434665,8.2,58322
220289,tt0397078,5.4,58319
198248,tt0347618,7.1,58316
199069,tt0349710,6.5,58278
45541,tt0068182,7.8,58259
85838,tt0115641,6.8,58256
10161,tt0026029,7.6,58235
967153,tt3612616,8.0,58231
886278,tt2428170,6.3,58226
162945,tt0271367,5.5,58221
1040703,tt4853102,6.4,58181
441726,tt0988047,6.9,58167
59606,tt0084434,7.0,58166
1111661,tt6053438,7.1,58165
737100,tt1655389,5.5,58100
1031487,tt4687108,5.4,58075
1087332,tt5651844,8.0,58064
1127404,tt6306064,6.6,58028
1132659,tt6398184,7.4,58011
75077,tt0102494,7.0,58002
875267,tt2361317,6.4,57985
56438,tt0080745,6.5,57966
240203,tt0445114,8.3,57948
151065,tt0245686,6.0,57939
1150334,tt6772950,5.2,57925
135854,tt0211443,4.4,57900
123131,tt0185371,5.6,57893
1156778,tt6908274,7.4,57860
51318,tt0074812,6.8,57853
52138,tt0075784,7.4,57833
103264,tt0146984,6.7,57820
89193,tt0119715,6.5,57796
539089,tt1179891,5.4,57779
896048,tt2547584,7.2,57776
763414,tt1772264,6.8,57768
802401,tt1976009,5.9,57760
1177871,tt7374948,6.8,57734
805682,tt1987680,7.0,57733
143483,tt0228750,6.3,57733
630088,tt1374989,5.8,57671
78192,tt0106246,7.1,57670
47139,tt0069995,7.2,57656
35553,tt0056687,8.0,57655
918345,tt2884018,6.6,57645
463085,tt10350922,2.5,57636
50444,tt0073802,7.4,57634
425627,tt0925266,8.4,57619
69309,tt0095742,5.6,57602
1235700,tt8784956,5.4,57589
139400,tt0218922,6.0,57586
82713,tt0111742,6.2,57584
89565,tt0120157,6.0,57571
801321,tt1971325,6.0,57567
71617,tt0098384,7.3,57566
943755,tt3272066,5.9,57553
780847,tt1850397,6.3,57544
998746,tt4126476,5.3,57524
1014071,tt4387040,7.9,57522
74725,tt0102070,5.7,57517
1186174,tt7569576,7.1,57461
88887,tt0119349,7.4,57456
824107,tt2091935,6.3,57438
900989,tt2614684,7.2,57436
83690,tt0112950,6.7,57436
761326,tt1759761,8.4,57336
938870,tt3203616,5.8,57298
75552,tt0103060,6.0,57273
873393,tt2350496,7.8,57272
860348,tt2268016,5.6,57263
176017,tt0296042,7.0,57252
54883,tt0078935,5.8,57248
392025,tt0814022,5.3,57231
536805,tt1175709,6.3,57228
147894,tt0238546,5.2,57223
57040,tt0081455,6.7,57194
1072752,tt5421602,8.7,57187
56487,tt0080801,7.3,57154
999415,tt4136084,6.8,57123
86240,tt0116126,6.5,57098
65341,tt0091129,5.9,57074
388991,tt0805663,7.9,57070
204199,tt0362165,2.2,57029
189564,tt0324554,6.9,57002
901306,tt2618986,7.3,56998
41417,tt0063462,7.5,56988
108887,tt0157246,7.3,56973
190589,tt0327247,5.4,56965
70982,tt0097659,6.4,56963
878722,tt2377938,8.0,56955
866376,tt2304589,7.8,56947
214899,tt0385700,7.2,56945
597875,tt1307824,6.8,56933
211370,tt0377981,5.9,56898
854339,tt2231253,5.6,56888
58716,tt0083399,7.9,56868
83888,tt0113198,6.9,56837
862286,tt2279373,6.0,56832
768656,tt1800741,6.4,56832
85910,tt0115736,7.3,56825
719859,tt1592873,4.3,56785
1027913,tt4622512,6.7,56775
35115,tt0056197,7.7,56760
697284,tt15318872,7.2,56758
203794,tt0361217,7.7,56744
76367,tt0104036,7.2,56713
448708,tt10083340,7.8,56705
918538,tt2888046,7.0,56685
526378,tt1155592,7.7,56676
921478,tt2932536,5.6,56670
122310,tt0183869,6.5,56667
115211,tt0169858,8.0,56658
88199,tt0118548,6.7,56655
599497,tt1311067,4.8,56645
931857,tt3099498,5.3,56606
910894,tt2752772,5.3,56596
1077535,tt5497778,8.3,56590
828778,tt2112124,6.0,56582
889149,tt2461150,5.8,56572
26645,tt0046359,8.0,56539
88383,tt0118771,7.0,56528
81175,tt0109836,6.3,56511
252565,tt0477139,7.2,56501
823423,tt2089050,8.5,56500
388566,tt0804522,6.8,56494
50363,tt0073707,8.1,56484
1222467,tt8426926,4.8,56461
62265,tt0087553,7.8,56441
1269405,tt9731534,6.5,56428
589150,tt12888462,8.1,56406
1067538,tt5304992,6.5,56334
1118444,tt6156584,6.9,56320
64208,tt0089822,5.7,56313
23517,tt0042546,7.9,56287
993674,tt4044364,8.0,56282
915768,tt2832378,9.7,56273
763403,tt1772240,5.2,56271
60625,tt0085636,5.1,56271
234248,tt0430304,4.4,56269
45677,tt0068327,7.8,56250
921890,tt2937696,6.9,56248
70349,tt0096933,6.6,56243
375119,tt0762125,6.0,56236
1253391,tt9214832,6.7,56214
79909,tt0108333,6.4,56207
86098,tt0115956,6.6,56196
561060,tt12262116,7.8,56153
929523,tt3060782,9.7,56145
1246186,tt9052870,8.3,56141
99055,tt0138304,5.4,56133
71896,tt0098724,7.2,56117
79845,tt0108255,4.1,56114
414178,tt0881320,5.9,56113
636452,tt1389096,6.4,56109
201460,tt0355702,7.1,56087
5662,tt0019254,8.2,56078
842541,tt2176013,6.7,56037
1135724,tt6452574,7.6,55991
231407,tt0423866,7.9,55976
67549,tt0093692,5.8,55918
1209830,tt8110232,6.3,55908
57593,tt0082085,7.4,55899
68502,tt0094812,7.0,55897
930953,tt3086442,6.7,55858
226475,tt0412080,7.8,55845
113129,tt0165982,6.7,55835
515248,tt11318602,8.0,55823
1157254,tt6920084,5.2,55741
199115,tt0349825,7.4,55720
444100,tt0997152,6.4,55676
143272,tt0228333,4.9,55662
596520,tt13052880,9.8,55659
214685,tt0385267,6.5,55638
204225,tt0362225,7.5,55629
222881,tt0402910,6.4,55628
88399,tt0118789,7.4,55625
89189,tt0119707,3.6,55623
71527,tt0098282,6.8,55620
92671,tt0125022,6.2,55584
161949,tt0268995,6.9,55579
951699,tt3390572,8.0,55573
478517,tt10638036,8.7,55569
150031,tt0243585,5.5,55528
975938,tt3741634,7.8,55526
743707,tt1686821,5.4,55500
1027037,tt4604612,7.7,55493
59220,tt0083972,5.6,55470
78488,tt0106598,5.4,55417
64487,tt0090142,6.1,55414
60551,tt0085549,6.2,55395
1197662,tt7825208,7.1,55395
484414,tt10752004,6.3,55362
1190691,tt7668842,2.0,55358
462707,tt10342730,5.2,55336
79756,tt0108147,5.6,55335
124480,tt0187664,8.6,55319
889340,tt2463288,6.0,55317
778041,tt1837709,6.1,55307
62645,tt0088000,6.6,55284
1268618,tt9701942,6.6,55229
170973,tt0286244,7.7,55217
210968,tt0377062,6.1,55212
197983,tt0347048,7.9,55199
479914,tt10665342,5.0,55166
823422,tt2089049,8.0,55148
1106471,tt5968394,6.0,55127
79077,tt0107302,6.7,55121
80114,tt0108598,8.3,55120
376251,tt0765120,6.6,55082
960479,tt3514324,7.0,55067
222872,tt0402894,6.5,55059
120156,tt0180073,7.3,55045
822208,tt20850406,8.6,55032
714981,tt1578275,5.3,55023
467738,tt1043726,4.2,55021
47882,tt0070849,6.9,55007
508678,tt11198338,8.7,54987
823424,tt2089051,7.7,54980
229624,tt0419677,7.6,54959
386023,tt0796264,7.9,54912
67932,tt0094137,6.1,54894
1018736,tt4463894,6.4,54888
443614,tt0995832,8.5,54887
64919,tt0090633,6.9,54870
87454,tt0117631,7.6,54835
1151224,tt6791096,5.6,54828
1209862,tt8110640,6.2,54823
68913,tt0095271,5.8,54820
68829,tt0095174,6.9,54801
1203757,tt7958736,5.6,54782
213792,tt0382992,5.1,54780
1098296,tt5834262,6.1,54760
991350,tt4005402,7.0,54744
615627,tt1344204,8.3,54723
1221926,tt8416494,7.8,54717
166556,tt0278238,8.5,54680
471961,tt10514222,6.9,54651
88445,tt0118843,8.0,54628
209740,tt0374102,5.8,54619
697544,tt15325794,6.4,54619
78549,tt0106673,6.9,54580
88777,tt0119223,6.8,54564
536775,tt11755740,4.7,54547
631241,tt1378167,6.8,54538
38567,tt0060107,8.1,54514
914035,tt2802154,7.6,54512
515528,tt1132290,7.6,54504
491000,tt10888878,7.2,54502
842785,tt2177461,7.9,54492
1063376,tt5246700,5.0,54483
150401,tt0244365,7.5,54478
1121890,tt6217306,6.3,54476
587334,tt1285241,7.0,54415
61661,tt0086837,6.7,54411
762661,tt1767354,6.8,54399
71805,tt0098621,6.8,54398
223022,tt0403358,6.4,54397
63637,tt0089155,6.9,54383
70213,tt0096764,7.1,54369
79907,tt0108330,7.3,54346
64178,tt0089791,7.0,54330
158112,tt0260866,6.3,54317
1274471,tt9898836,9.9,54314
224379,tt0406759,5.4,54302
623699,tt1360860,7.9,54300
38770,tt0060345,8.3,54279
493579,tt1093370,7.9,54279
38164,tt0059646,7.6,54276
7127,tt0021814,7.4,54276
723159,tt1606392,7.1,54267
153169,tt0250223,6.6,54246
121282,tt0181984,7.0,54193
929762,tt3064298,6.8,54187
175352,tt0294870,6.8,54178
394685,tt0821642,6.7,54175
229953,tt0420332,7.8,54169
191050,tt0328589,6.7,54155
958638,tt3489184,7.5,54145
938631,tt3201640,5.8,54119
83557,tt0112792,6.5,54099
1130526,tt6359956,5.6,54089
88060,tt0118375,7.5,54082
62054,tt0087298,6.0,54070
537372,tt1176740,7.0,54066
929543,tt3060910,9.7,54048
776620,tt1832979,7.7,54029
659226,tt1441326,6.8,53988
152032,tt0247586,7.9,53978
1072480,tt5390504,7.3,53966
960936,tt3520702,7.9,53963
551301,tt1204977,4.5,53961
987815,tt3922818,6.4,53947
440742,tt0983946,4.9,53935
58835,tt0083530,6.1,53882
390885,tt0810922,6.3,53873
1136838,tt6474378,7.7,53868
508677,tt11198336,8.3,53849
194792,tt0338466,5.8,53840
80560,tt0109117,8.0,53836
61850,tt0087050,5.6,53805
642718,tt14039582,7.6,53776
13538,tt0030341,7.8,53776
153600,tt0251114,6.3,53775
744651,tt1691916,6.4,53771
70019,tt0096548,8.8,53742
1152510,tt6820256,6.8,53700
914979,tt2820466,8.1,53662
645455,tt1410063,7.5,53660
116438,tt0172684,7.5,53636
963129,tt3553442,6.6,53585
387162,tt0800241,6.6,53565
210189,tt0375173,6.2,53533
209022,tt0372532,6.1,53528
72353,tt0099253,5.9,53507
431499,tt0947802,6.2,53500
585225,tt12809988,7.8,53401
36214,tt0057413,7.0,53382
56902,tt0081283,7.7,53370
86015,tt0115857,5.6,53363
391002,tt0811138,3.8,53347
230439,tt0421238,7.3,53338
1026533,tt4595882,7.1,53328
460006,tt10293938,7.6,53310
912131,tt2771372,6.7,53270
1038250,tt4799050,5.2,53248
762037,tt1764183,6.6,53225
105311,tt0150662,7.5,53215
966955,tt3609352,8.2,53214
1230960,tt8663516,5.7,53206
85373,tt0115082,7.8,53203
213859,tt0383126,8.3,53168
210184,tt0375154,6.8,53142
724006,tt1610527,8.1,53093
1036312,tt4761112,7.4,53078
30240,tt0050613,8.1,53067
1211835,tt8162428,9.4,53066
1090638,tt5710978,8.7,53052
75091,tt0102511,6.9,53015
1090636,tt5710974,8.3,53008
80518,tt0109068,6.1,53003
239556,tt0443473,6.0,52976
216151,tt0388419,5.4,52963
841074,tt2166834,8.3,52957
746880,tt1699748,8.3,52947
1266568,tt9637132,5.8,52943
89777,tt0120399,6.7,52912
642302,tt1403177,6.9,52909
917628,tt2870648,7.8,52850
57435,tt0081912,9.0,52848
531191,tt11655202,7.5,52833
78890,tt0107076,6.2,52807
481389,tt1069238,8.0,52791
647471,tt1414382,5.7,52749
830273,tt2119543,6.0,52748
488207,tt1082807,6.1,52742
40356,tt0062229,8.0,52722
712565,tt1572315,4.8,52717
385757,tt0795493,6.6,52707
1145268,tt6654210,5.4,52644
547044,tt1196141,6.2,52642
826125,tt2103254,4.9,52631
89161,tt0119675,6.0,52621
841526,tt2170299,6.6,52590
648766,tt14169960,7.5,52580
993817,tt4047038,8.2,52578
68898,tt0095250,7.5,52535
65211,tt0090967,7.7,52534
64237,tt0089853,7.7,52494
911221,tt2758880,8.1,52465
78291,tt0106364,7.8,52461
1089902,tt5697572,2.8,52459
1270825,tt9777644,6.5,52432
34022,tt0054953,7.5,52411
80620,tt0109190,6.2,52395
44006,tt0066434,6.7,52390
1268523,tt9698480,7.3,52376
480787,tt10682266,5.2,52367
1234797,tt8760932,7.0,52356
115924,tt0171433,6.4,52304
82722,tt0111756,6.7,52300
610819,tt1334512,5.7,52255
964039,tt3566726,7.9,52235
1087453,tt5654088,8.5,52205
176567,tt0297181,5.4,52176
519466,tt1139668,4.7,52149
1006626,tt4254242,7.6,52120
52951,tt0076729,6.9,52108
237367,tt0437863,5.5,52106
1100193,tt5865326,6.3,52087
174281,tt0292644,6.6,52076
68932,tt0095294,6.4,52072
758674,tt17505964,9.9,52060
924016,tt2967224,5.1,52054
499531,tt1103987,7.9,52052
13145,tt0029843,7.9,52012
778254,tt1838556,6.0,52003
614210,tt1341188,5.4,51995
719679,tt1592154,7.7,51980
716666,tt1582457,7.9,51920
753525,tt1727776,6.3,51918
92041,tt0123964,6.7,51902
88806,tt0119256,7.2,51881
870377,tt2328900,6.3,51848
1043827,tt4913966,5.2,51838
